Scope,Project,Namespace,Type,Member,Maintainability Index,Cyclomatic Complexity,Depth of Inheritance,Class Coupling,Lines of Code
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,IconData.set(byte[]) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Id.get() : int,91,1,,0,2
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Id.set(int) : void,84,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,IFavorite.Copy() : IFavorite,75,1,,6,4
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,IFavorite.Display.get() : IDisplayOptions,80,1,,2,3
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,IFavorite.ExecuteBeforeConnect.get() : IBeforeConnectExecuteOptions,80,1,,2,3
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,IFavorite.Groups.get() : List<IGroup>,95,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,IFavorite.Id.get() : Guid,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,IFavorite.Security.get() : ISecurityOptions,89,1,,1,2
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,IFavorite.UpdateFrom(IFavorite) : void,77,2,,1,4
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,IStoreIdEquals<IFavorite>.StoreIdEquals(IFavorite) : bool,73,2,,1,5
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,MarkAsNewlyCreated() : void,85,1,,1,2
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Name.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Name.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,NewWindow.get() : bool,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,NewWindow.set(bool) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Notes.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Notes.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Port.get() : int,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Port.set(int) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Protocol.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Protocol.set(string) : void,86,1,,1,2
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,ProtocolProperties.get() : ProtocolOptions,82,1,,2,3
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,ReleaseLoadedDetails() : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,SaveDetails(Database) : void,94,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Security.get() : DbSecurityOptions,98,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Security.set(DbSecurityOptions) : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,ServerName.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,ServerName.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,ToolBarIconFile.get() : string,91,1,,0,2
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,ToolBarIconFile.set(string) : void,92,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,ToolBarIconImage.get() : Image,78,2,,2,4
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,ToString() : string,89,1,,1,2
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,UpdateFrom(DbFavorite) : void,57,1,,6,14
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,UpdateProtocolProperties(ProtocolOptions) : void,83,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Version.get() : byte[],98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite,Version.set(byte[]) : void,95,1,,0,1
Type,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails, ,76,52,1,31,100
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,AssignImageByLoadedData(byte[]) : void,91,1,,3,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,CredentialBaseToRemove.get() : DbCredentialBase,75,3,,2,4
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,Dispatcher.get() : DataDispatcher,98,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,Dispatcher.set(DataDispatcher) : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,Display.get() : DbDisplayOptions,98,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,Display.set(DbDisplayOptions) : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,ExecuteBeforeConnect.get() : DbBeforeConnectExecute,98,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,ExecuteBeforeConnect.set(DbBeforeConnectExecute) : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,FavoriteDetails(DbFavorite),87,1,,1,2
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,Load() : void,84,3,,1,2
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,LoadDetailsFromDatabase() : void,73,2,,4,5
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,Loaded.get() : bool,87,1,,0,2
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,LoadFieldsFromReferences() : void,71,1,,4,5
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,LoadImageFromDatabase() : void,71,3,,4,6
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,LoadPropertiesFromDatabase() : ProtocolOptions,70,2,,7,5
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,LoadProtocolProperties() : void,70,3,,5,6
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,LoadReferences(Database) : void,67,1,,14,5
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,ReleaseLoadedDetails() : void,80,1,,2,3
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,ReleaseReferences() : void,82,1,,0,3
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,Save(Database) : void,77,2,,2,4
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,SaveProtocolProperties(Database) : void,65,3,,9,8
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,Security.get() : DbSecurityOptions,98,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,Security.set(DbSecurityOptions) : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,ShouldSaveIcon.get() : bool,84,2,,3,2
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,TryLoadDetailsFromDatabase() : void,68,2,,6,7
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,TryLoadImageFromDatabase() : void,72,2,,4,5
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,TryLoadPotocolProperties() : void,75,3,,2,4
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,TryUpdateImageInDatabase(Database) : void,73,3,,5,4
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,UpdateFrom(DbFavorite.FavoriteDetails) : void,77,1,,3,3
Member,Terminals (Debug),Terminals.Data.DB,DbFavorite.FavoriteDetails,UpdateImageInDatabase(Database) : void,70,3,,6,6
Type,Terminals (Debug),Terminals.Data.DB,DbGroup, ,81,54,1,24,88
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,AddFavorite(IFavorite) : void,92,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,AddFavorites(List<IFavorite>) : void,71,3,,6,6
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,AddToCachedIds(DbFavorite) : void,82,2,,3,2
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,"AssignStores(Groups, DataDispatcher, Favorites) : void",80,1,,3,3
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,CacheFavoriteIds() : void,85,2,,2,2
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,ChildGroups.get() : ICollection<DbGroup>,98,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,ChildGroups.set(ICollection<DbGroup>) : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,ContainsFavorite(int) : bool,80,1,,2,3
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,DbGroup(),80,1,,2,3
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,DbGroup(string),89,1,,0,2
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,Favorites.get() : ICollection<DbFavorite>,98,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,Favorites.set(ICollection<DbFavorite>) : void,95,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,FieldsToReferences() : void,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,GetStoreIdHash() : int,86,1,,0,2
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,Id.get() : int,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,Id.set(int) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,IGroup.Favorites.get() : List<IFavorite>,70,2,,7,5
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,IStoreIdEquals<IGroup>.StoreIdEquals(IGroup) : bool,73,2,,1,5
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,LoadFavoritesFromDatabase() : List<int?>,75,2,,5,4
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,LoadFieldsFromReferences() : void,94,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,Name.get() : string,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,Name.set(string) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,Parent.get() : IGroup,91,1,,1,2
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,Parent.set(IGroup) : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,ParentGroup.get() : DbGroup,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,ParentGroup.set(DbGroup) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,ReleaseFavoriteIds() : void,95,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,RemoveFavorite(IFavorite) : void,85,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,RemoveFavorites(List<IFavorite>) : void,71,3,,6,6
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,RemoveFavoritesFromDatabase(List<IFavorite>) : void,68,3,,9,6
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,RemoveFromCachedIds(DbFavorite) : void,82,2,,3,2
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,ReportGroupChanged(IGroup) : void,92,1,,3,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,ToString() : string,84,1,,1,2
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,TryAddFavorites(List<IFavorite>) : void,89,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,TryLoadFavoritesFromDatabase() : List<int?>,76,2,,6,3
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,TryRemoveFavorites(List<IFavorite>) : void,89,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,UpdateFavoritesMembershipInDatabase(List<IFavorite>) : void,68,3,,9,6
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,Version.get() : byte[],98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbGroup,Version.set(byte[]) : void,95,1,,0,1
Type,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions, ,81,69,1,21,118
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,"AssignStores(StoredCredentials, PersistenceSecurity) : void",85,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,CachedCredentials.get() : DbCredentialBase,98,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,CachedCredentials.set(DbCredentialBase) : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,CanCommitSecuredValue(string) : bool,82,3,,0,2
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,Copy() : DbSecurityOptions,78,1,,0,4
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,Credential.get() : Guid,89,1,,1,2
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,Credential.set(Guid) : void,98,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,CredentialBase.get() : DbCredentialBase,98,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,CredentialBase.set(DbCredentialBase) : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,CredentialSet.get() : DbCredentialSet,98,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,CredentialSet.set(DbCredentialSet) : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,DbSecurityOptions(),100,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,EncryptedDomain.get() : string,77,2,,1,4
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,EncryptedDomain.set(string) : void,80,2,,1,3
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,EncryptedPassword.get() : string,77,2,,1,4
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,EncryptedPassword.set(string) : void,80,2,,1,3
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,EncryptedUserName.get() : string,77,2,,1,4
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,EncryptedUserName.set(string) : void,80,2,,1,3
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,EnsureCredentialBase() : void,72,2,,2,5
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,Favorite.get() : DbFavorite,98,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,Favorite.set(DbFavorite) : void,95,1,,1,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,FavoriteId.get() : int,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,FavoriteId.set(int) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,GetCredential() : Guid,74,2,,2,5
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,GetResolvedCredentials() : ISecurityOptions,76,1,,2,4
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,ICredentialBase.Domain.get() : string,75,2,,1,4
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,ICredentialBase.Domain.set(string) : void,79,2,,1,3
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,ICredentialBase.Password.get() : string,75,2,,1,4
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,ICredentialBase.Password.set(string) : void,79,2,,1,3
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,ICredentialBase.UserName.get() : string,75,2,,1,4
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,ICredentialBase.UserName.set(string) : void,79,2,,1,3
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,LoadFieldsFromReferences() : void,76,2,,2,4
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,LoadFromCredentialSetReference() : void,78,2,,2,3
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,LoadReferences(Database) : void,73,1,,12,3
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,NewCachedCredentials.get() : bool,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,NewCachedCredentials.set(bool) : void,95,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,ResolveCredentailFromStore() : DbCredentialSet,76,2,,3,4
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,Save() : void,98,1,,0,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,SetCredential(Guid) : void,81,2,,2,3
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,SetCredentialByStoreId(Guid) : void,77,2,,5,3
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,ToString() : string,72,2,,1,5
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,UpdateCredentialSetReference() : void,78,2,,2,3
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,UpdateFrom(DbSecurityOptions) : void,69,1,,3,6
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,UpdateFromCredential(ICredentialSet) : void,98,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,DbSecurityOptions,UpdatePasswordByNewKeyMaterial(string) : void,85,2,,1,2
Type,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>, ,76,26,1,14,39
Member,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>,Add(List<TEntity>) : void,69,4,,9,5
Member,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>,Add(TEntity) : bool,72,3,,2,5
Member,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>,Clear() : void,98,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>,Delete(List<TEntity>) : void,69,4,,9,5
Member,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>,Delete(TEntity) : bool,72,3,,2,5
Member,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>,EntitiesCache(),92,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>,GetEnumerator() : IEnumerator<TEntity>,85,1,,5,2
Member,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>,IEnumerable.GetEnumerator() : IEnumerator,89,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>,IsEmpty.get() : bool,92,1,,2,1
Member,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>,this.get(int) : TEntity,77,2,,2,4
Member,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>,ToString() : string,84,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>,Update(List<TEntity>) : void,78,2,,4,3
Member,Terminals (Debug),Terminals.Data.DB,EntitiesCache<TEntity>,Update(TEntity) : void,77,2,,2,3
Type,Terminals (Debug),Terminals.Data.DB,Factory, ,74,5,1,16,24
Member,Terminals (Debug),Terminals.Data.DB,Factory,CreateCredentialSet() : ICredentialSet,77,1,,4,4
Member,Terminals (Debug),Terminals.Data.DB,Factory,CreateFavorite() : IFavorite,84,1,,5,2
Member,Terminals (Debug),Terminals.Data.DB,Factory,"CreateFavorite(PersistenceSecurity, Groups, StoredCredentials, DataDispatcher) : DbFavorite",66,1,,8,8
Member,Terminals (Debug),Terminals.Data.DB,Factory,CreateGroup(string) : IGroup,76,1,,5,4
Member,Terminals (Debug),Terminals.Data.DB,Factory,"Factory(Groups, Favorites, StoredCredentials, PersistenceSecurity, DataDispatcher)",71,1,,5,6
Type,Terminals (Debug),Terminals.Data.DB,Favorites, ,72,64,1,41,175
Member,Terminals (Debug),Terminals.Data.DB,Favorites,Add(IFavorite) : void,84,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,Favorites,Add(List<IFavorite>) : void,75,2,,5,4
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"ApplyCredentialsToAllFavorites(List<IFavorite>, ICredentialSet) : void",74,2,,6,4
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"ApplyDomainNameToAllFavorites(List<IFavorite>, string) : void",82,1,,6,2
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"ApplyUserNameToAllFavorites(List<IFavorite>, string) : void",82,1,,6,2
Member,Terminals (Debug),Terminals.Data.DB,Favorites,Cached.get() : List<DbFavorite>,92,1,,4,1
Member,Terminals (Debug),Terminals.Data.DB,Favorites,Delete(IFavorite) : void,84,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,Favorites,Delete(List<IFavorite>) : void,67,3,,7,7
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"DeleteFavoritesFromDatabase(Database, List<DbFavorite>) : void",84,1,,4,2
Member,Terminals (Debug),Terminals.Data.DB,Favorites,EnsureCache() : void,74,2,,3,5
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"Favorites(Groups, StoredCredentials, PersistenceSecurity, DataDispatcher)",68,1,,7,7
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"FinishRemove(List<IFavorite>, List<DbFavorite>) : void",85,1,,5,2
Member,Terminals (Debug),Terminals.Data.DB,Favorites,GetEnumerator() : IEnumerator<DbFavorite>,82,1,,3,3
Member,Terminals (Debug),Terminals.Data.DB,Favorites,IEnumerable.GetEnumerator() : IEnumerator,89,1,,1,2
Member,Terminals (Debug),Terminals.Data.DB,Favorites,IEnumerable<IFavorite>.GetEnumerator() : IEnumerator<IFavorite>,89,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,Favorites,IFavorites.Item.get(Guid) : IFavorite,73,2,,7,4
Member,Terminals (Debug),Terminals.Data.DB,Favorites,IFavorites.Item.get(string) : IFavorite,73,2,,6,4
Member,Terminals (Debug),Terminals.Data.DB,Favorites,LoadFromDatabase() : List<DbFavorite>,75,2,,5,4
Member,Terminals (Debug),Terminals.Data.DB,Favorites,RefreshCache() : void,56,1,,9,15
Member,Terminals (Debug),Terminals.Data.DB,Favorites,RefreshCachedItems() : void,78,3,,5,3
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"SaveAndReportFavoriteUpdated(Database, DbFavorite) : void",72,1,,5,5
Member,Terminals (Debug),Terminals.Data.DB,Favorites,SelectRedundantCredentialBase(IEnumerable<DbFavorite>) : List<DbCredentialBase>,71,5,,8,4
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"SetPasswordToAllFavorites(List<IFavorite>, string) : void",82,1,,6,2
Member,Terminals (Debug),Terminals.Data.DB,Favorites,ToListOrderedByDefaultSorting() : SortableList<IFavorite>,89,1,,3,2
Member,Terminals (Debug),Terminals.Data.DB,Favorites,ToString() : string,84,1,,3,2
Member,Terminals (Debug),Terminals.Data.DB,Favorites,TryAdd(List<IFavorite>) : void,64,2,,10,9
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"TryApplyCredentials(List<IFavorite>, ICredentialSet) : void",65,2,,11,8
Member,Terminals (Debug),Terminals.Data.DB,Favorites,TryDelete(List<IFavorite>) : void,62,2,,9,11
Member,Terminals (Debug),Terminals.Data.DB,Favorites,TryDeleteInTransaction(List<IFavorite>) : void,74,2,,3,5
Member,Terminals (Debug),Terminals.Data.DB,Favorites,TryLoadFromDatabase() : List<DbFavorite>,66,3,,12,7
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"TrySaveAndReportFavoriteUpdate(DbFavorite, Database) : void",79,2,,2,4
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"TryToRefreshUpdatedFavorite(DbFavorite, Database) : void",71,2,,4,6
Member,Terminals (Debug),Terminals.Data.DB,Favorites,TryUpdateFavorite(IFavorite) : void,70,2,,6,6
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"TryUpdateFavorite(IFavorite, List<IGroup>) : void",62,2,,9,11
Member,Terminals (Debug),Terminals.Data.DB,Favorites,Update(IFavorite) : void,75,2,,4,4
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"UpdateFavorite(IFavorite, List<IGroup>) : void",66,3,,7,8
Member,Terminals (Debug),Terminals.Data.DB,Favorites,"UpdateGroupsMembership(IFavorite, List<IGroup>) : void",73,1,,6,4
Type,Terminals (Debug),Terminals.Data.DB,FavoritesBatchActions, ,70,7,1,15,22
Member,Terminals (Debug),Terminals.Data.DB,FavoritesBatchActions,ApplyValue(ApplyValueParams) : void,71,2,,4,5
Member,Terminals (Debug),Terminals.Data.DB,FavoritesBatchActions,"FavoritesBatchActions(Favorites, EntitiesCache<DbFavorite>, DataDispatcher)",76,1,,4,4
Member,Terminals (Debug),Terminals.Data.DB,FavoritesBatchActions,"SaveAndReportFavoritesUpdated(Database, List<DbFavorite>, List<IFavorite>) : void",72,2,,7,6
Member,Terminals (Debug),Terminals.Data.DB,FavoritesBatchActions,TryApplyValue(ApplyValueParams) : void,66,2,,10,7
Type,Terminals (Debug),Terminals.Data.DB,Groups, ,72,63,1,36,165
Member,Terminals (Debug),Terminals.Data.DB,Groups,Add(IGroup) : void,75,2,,4,4
Member,Terminals (Debug),Terminals.Data.DB,Groups,AssignGroupsContainer(List<DbGroup>) : void,77,2,,6,3
Member,Terminals (Debug),Terminals.Data.DB,Groups,"AssignStores(DataDispatcher, Favorites) : void",85,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,Groups,Cached.get() : List<DbGroup>,81,1,,4,3
Member,Terminals (Debug),Terminals.Data.DB,Groups,CachedChilds(IGroup) : List<DbGroup>,73,2,,8,4
Member,Terminals (Debug),Terminals.Data.DB,Groups,CheckCache() : void,71,2,,3,6
Member,Terminals (Debug),Terminals.Data.DB,Groups,Delete(IGroup) : void,71,3,,4,6
Member,Terminals (Debug),Terminals.Data.DB,Groups,DeleteEmptyGroupsFromDatabase(Database) : List<DbGroup>,73,1,,4,5
Member,Terminals (Debug),Terminals.Data.DB,Groups,DeleteFromCache(List<DbGroup>) : List<IGroup>,79,1,,5,3
Member,Terminals (Debug),Terminals.Data.DB,Groups,FinishGroupRemove(IGroup) : void,83,1,,5,2
Member,Terminals (Debug),Terminals.Data.DB,Groups,GetEmptyGroups() : List<DbGroup>,76,3,,7,3
Member,Terminals (Debug),Terminals.Data.DB,Groups,GetEnumerator() : IEnumerator<IGroup>,82,1,,4,3
Member,Terminals (Debug),Terminals.Data.DB,Groups,GetGroupsContainingFavorite(int) : List<DbGroup>,71,2,,6,5
Member,Terminals (Debug),Terminals.Data.DB,Groups,Groups(),86,1,,2,2
Member,Terminals (Debug),Terminals.Data.DB,Groups,IEnumerable.GetEnumerator() : IEnumerator,89,1,,1,2
Member,Terminals (Debug),Terminals.Data.DB,Groups,IGroups.Item.get(string) : IGroup,73,2,,6,4
Member,Terminals (Debug),Terminals.Data.DB,Groups,Load(List<DbGroup>) : List<DbGroup>,77,1,,2,4
Member,Terminals (Debug),Terminals.Data.DB,Groups,LoadFromDatabase() : List<DbGroup>,75,2,,5,4
Member,Terminals (Debug),Terminals.Data.DB,Groups,LoadFromDatabase(List<DbGroup>) : List<DbGroup>,74,2,,5,4
Member,Terminals (Debug),Terminals.Data.DB,Groups,Rebuild() : void,72,3,,3,6
Member,Terminals (Debug),Terminals.Data.DB,Groups,RefreshCache() : void,61,1,,7,10
